time,accel_x,accel_y,accel_z,abs_accel,activity
48.01179925,-0.1609371556,-0.1723175184,0.2644754112,0.3543181315,0
48.02184625,-0.1032477951,-0.177525341,0.2250616693,0.3046770567,0
48.03189425,-0.08229342073,-0.1353713746,0.1822968882,0.2415155722,0
48.04194225,-0.0253339389,-0.1648521589,0.177633149,0.2436628375,0
48.05198925,0.004698822498,-0.2137896994,0.1606323695,0.2674525615,0
48.06203725,-0.01209993571,-0.2132713437,0.1166414273,0.2433850798,0
48.07208517,-0.04454043433,-0.1974499476,0.04114919543,0.2065516603,0
48.08213217,0.01691029385,-0.170007722,-0.03259822726,0.1739288015,0
48.09218017,0.04289853618,-0.12623013,-0.1475831383,0.1988846723,0
48.10222817,0.06363524795,-0.1182396175,-0.2411678249,0.2760289327,0
48.11227517,0.1555590329,-0.1253369679,-0.196516732,0.2802263267,0
48.12232317,0.2313427484,-0.1541927578,-0.1110585058,0.2993808035,0
48.13237117,0.2357350306,-0.1768539345,-0.1455313504,0.328675665,0
48.14241917,0.2416717087,-0.1764388552,-0.1848737562,0.3517302804,0
48.15246617,0.2684690595,-0.117317073,-0.192814275,0.3507367619,0
48.16251417,0.2917876093,-0.0995136901,-0.2274637055,0.3831223314,0
48.17256217,0.3970428997,-0.1025745613,-0.193240537,0.4533282586,0
48.18260917,0.4467059335,-0.08516571924,-0.2046355909,0.4986733559,0
48.19265717,0.4100665493,-0.06163754672,-0.3048393255,0.5146656939,0
48.20270517,0.3618031928,-0.04245188199,-0.3857337999,0.5305603425,0
48.21275217,0.3809671497,-0.05141939119,-0.456261161,0.5966189487,0
48.22280017,0.360219913,-0.0609860938,-0.4599606943,0.5874023575,0
48.23284817,0.3852046269,-0.08787414953,-0.4767404491,0.6191816588,0
48.24289517,0.4588351053,-0.1201814778,-0.4710791749,0.6684974424,0
48.25294317,0.6325130515,-0.1501753552,-0.425821141,0.7771415841,0
48.26299117,0.7491720204,-0.2481932545,-0.490380249,0.929156282,0
48.27303817,0.801002617,-0.3241067782,-0.6624795932,1.088820282,0
48.28308617,0.8146915336,-0.3630597594,-0.8349975979,1.221783808,0
48.29313417,0.8180652308,-0.387122806,-0.9487060618,1.311159022,0
48.30318117,0.83800409,-0.3961181626,-0.9892073858,1.355614881,0
48.31322917,0.8218545189,-0.3855760713,-0.9040368426,1.281169922,0
48.32327717,0.7749104404,-0.3661982524,-0.766941855,1.150124845,0
48.33332417,0.718558192,-0.3343204021,-0.6081981361,0.9989999896,0
48.34337217,0.6537128627,-0.3565364595,-0.4790325576,0.8853987492,0
48.35342017,0.5277800636,-0.3704861619,-0.4008295566,0.7592602486,0
48.36346717,0.3785537115,-0.3254438902,-0.3089048946,0.5870595132,0
48.37351517,0.325405591,-0.2638575067,-0.2459338903,0.48579117,0
48.38356317,0.3228700921,-0.2303013593,-0.2192477828,0.4531593569,0
48.39361017,0.3520184621,-0.1432360259,-0.1746346968,0.4182473361,0
48.40365817,0.3549078637,-0.05840549827,-0.0839098835,0.3693394949,0
48.41370617,0.2765542969,-0.004840471298,-0.06750668943,0.284715406,0
48.42375317,0.1321283627,0.07093637377,-0.05714542329,0.1604851169,0
48.43380117,0.002183350325,0.1337790316,0.01733348608,0.1349149586,0
48.44384917,-0.05865824416,0.1466179092,0.1097960919,0.1923350793,0
48.45389617,-0.0682143487,0.1906752174,0.2117072135,0.2929678824,0
48.46394417,-0.1113230923,0.2603310509,0.2651338077,0.387893056,0
48.47399217,-0.1620887648,0.324869986,0.3117951733,0.4785702723,0
48.48403917,-0.2046923089,0.365099853,0.3615175563,0.553074848,0
48.49408717,-0.2415110564,0.4177347341,0.4251644987,0.6431133255,0
48.50413517,-0.2904485969,0.4680025162,0.4226472723,0.6942747723,0
48.51418317,-0.3504607639,0.5018378681,0.3952331865,0.7286105026,0
48.52423017,-0.3703838356,0.5482217833,0.3740083784,0.7600089319,0
48.53427817,-0.3631644246,0.5951237619,0.3655807865,0.7872166174,0
48.54432617,-0.264922577,0.619788487,0.4338616472,0.8015969494,0
48.55437317,-0.178593408,0.6310239118,0.5018273431,0.8257829406,0
48.56442117,-0.1037984566,0.6390191022,0.5301787376,0.8367849344,0
48.57446917,-0.09535186127,0.6590146793,0.4747044486,0.8177631922,0
48.58451617,-0.06288651198,0.6939148092,0.4158446217,0.8114180336,0
48.59456417,-0.0644012332,0.7202888216,0.3931428069,0.8231189294,0
48.60461217,-0.04735513777,0.6972490378,0.423651824,0.8172390089,0
48.61465917,-0.1011490832,0.6620952849,0.4412466806,0.8020598086,0
48.62470717,-0.1123966411,0.6075980656,0.4525452554,0.765901836,0
48.63475517,0.01121422872,0.5716580084,0.4932184875,0.7551047039,0
48.64480217,0.1153959703,0.4825718772,0.4966864711,0.7020607504,0
48.65485017,0.2088245362,0.4327997929,0.3956325513,0.6224535833,0
48.66489817,0.2450965691,0.4514585504,0.2194319701,0.5586032048,0
48.67494517,0.2417740349,0.4500362152,0.03911377966,0.512364291,0
48.68499317,0.2092439277,0.4393339102,-0.100068664,0.4968008086,0
48.69504117,0.1465012573,0.3821123269,-0.2098320115,0.4598933809,0
48.70508817,0.09259972304,0.3167468879,-0.2476857162,0.412615455,0
48.71513617,0.1143940499,0.235254828,-0.2045566535,0.33207568,0
48.72518417,0.148513138,0.1577922307,-0.1789686531,0.2810414898,0
48.73523117,0.1117265502,0.0826641342,-0.1866799611,0.2327350188,0
48.74527917,0.09684801757,0.0244915013,-0.1555821294,0.184892323,0
48.75532717,0.1260791257,-0.02749024585,-0.1198410237,0.1761065885,0
48.76537417,0.142325322,-0.09350998834,-0.1077700317,0.2015316227,0
48.77542217,0.1404602064,-0.1555468999,-0.05684546113,0.2171527437,0
48.78547017,0.102793905,-0.1824943779,-0.05379262984,0.2162508541,0
48.79551717,0.03699971884,-0.2195831206,-0.08575058699,0.238618711,0
48.80556517,-0.01835338667,-0.2648060712,-0.1027004957,0.2846163979,0
48.81561317,-0.04897686303,-0.303962097,-0.1287784928,0.3337298155,0
48.82566017,0.04208372667,-0.3164983812,-0.05983982027,0.3248431459,0
48.83570817,0.08747419998,-0.3580163898,-0.090536533,0.3795053818,0
48.84575617,0.06574813932,-0.3814675252,-0.1533110708,0.4163467005,0
48.85580417,0.0330586955,-0.3861692713,-0.1872448021,0.4304418653,0
48.86585117,0.05457498729,-0.3837185571,-0.1672496635,0.4221265334,0
48.87589917,0.1465060812,-0.3903373128,-0.04260456741,0.4190971233,0
48.88594717,0.1472381526,-0.4480820757,0.03061309755,0.472645514,0
48.89599417,0.07543551385,-0.5501767999,0.03169717133,0.5562281354,0
48.90604217,-4.604682326e-05,-0.5874541153,-0.02038397849,0.587807661,0
48.91609017,-0.023041538,-0.5925232127,-0.1053036761,0.6022487313,0
48.92613717,0.05867023095,-0.5586948775,-0.1628303379,0.5848896315,0
48.93618517,0.07763918325,-0.5024449553,-0.2189431429,0.5535475369,0
48.94623317,0.07369786754,-0.4618547536,-0.2483154613,0.5295297512,0
48.95628017,0.09837691829,-0.4260045974,-0.1892743707,0.4764270379,0
48.96632817,0.1657812814,-0.452555488,-0.1115818316,0.49471245,0
48.97637617,0.2003240003,-0.471051693,-0.04911017954,0.5142287548,0
48.98642317,0.2001662716,-0.4444606027,-0.08004428923,0.4939826433,0
48.99647117,0.1785070154,-0.4006368908,-0.1572924399,0.4659566337,0
49.00651917,0.2558987153,-0.3141717741,-0.1925745392,0.4486346055,0
49.01656617,0.3487089381,-0.2243155646,-0.1818829054,0.452765709,0
49.02661417,0.3952960441,-0.1243303697,-0.1522883928,0.4414847198,0
49.03666217,0.2163526802,-0.06206395492,-0.1488706952,0.2698571856,0
49.04670917,-0.04944069341,-0.05206667796,-0.1591658878,0.1746112853,0
49.05675717,-0.1779214168,-0.153803114,-0.08170372903,0.2489717409,0
49.06680517,-0.1290648602,-0.2736900383,0.01862981379,0.3031683446,0
49.07685188,-0.07677174881,-0.2533797348,0.08214577854,0.2772059168,0
49.08689988,-0.04405146092,-0.1575010394,0.006813175678,0.1636872871,0
49.09694788,0.01329145208,-0.09350048661,-0.06187114298,0.112902799,0
49.10699488,0.07807363138,-0.04847575665,-0.08081319809,0.1223771379,0
49.11704288,0.101738044,-0.04441179559,-0.01107111812,0.1115598801,0
49.12709088,0.1604138298,-0.06380949497,0.1373896873,0.2206358417,0
49.13713788,0.1403100792,-0.1432294478,0.2259083462,0.3020532633,0
49.14718588,0.03075430781,-0.2043461537,0.2642304128,0.3354413348,0
49.15723388,0.0137631762,-0.2627762103,0.2962515199,0.3962394791,0
49.16728088,0.1160283467,-0.3082491294,0.3733113903,0.4978368177,0
49.17732888,0.1828694768,-0.3535115486,0.3554884923,0.5336513175,0
49.18737688,0.1981858197,-0.3119686894,0.1945392036,0.417669228,0
49.19742388,0.1719207117,-0.2614762281,0.06695295811,0.320014449,0
49.20747188,0.2224811469,-0.2373243038,-0.05190280974,0.3294155242,0
49.21751988,0.3015789181,-0.205672887,-0.140237866,0.3910471063,0
49.22756788,0.3082694484,-0.1830926943,-0.2645584416,0.4455829402,0
49.23761488,0.2366664921,-0.1983602129,-0.4013271546,0.5063805758,0
49.24766288,0.173716684,-0.1907139552,-0.4651343107,0.5318827183,0
49.25771088,0.2231898294,-0.1889384481,-0.4045548177,0.4991753576,0
49.26775788,0.3207495993,-0.2345958468,-0.3402652663,0.5231596012,0
49.27780588,0.3061099255,-0.2375562921,-0.3735008401,0.5381813411,0
49.28785388,0.2365277669,-0.2346433555,-0.4105435359,0.5287238255,0
49.29790088,0.1734836724,-0.2288924727,-0.5071313524,0.5828126262,0
49.30794888,0.1768157083,-0.1924078935,-0.5625623721,0.6202910725,0
49.31799688,0.2010418922,-0.133567801,-0.5627880746,0.6123631413,0
49.32804388,0.204828549,-0.1153372058,-0.5744912767,0.6207234751,0
49.33809188,0.1321426883,-0.1365870108,-0.6040431046,0.6332343751,0
49.34813988,0.09549351007,-0.1564372846,-0.5939449632,0.6215804484,0
49.35818688,0.1008755797,-0.1261601096,-0.5212050158,0.5456619139,0
49.36823488,0.1044764413,-0.1202965218,-0.4575381929,0.4844871287,0
49.37828288,0.09423007295,-0.1630566251,-0.3825622702,0.4264043389,0
49.38832988,0.1165009479,-0.1638236336,-0.2558221167,0.32535459,0
49.39837788,0.1583439155,-0.1631476955,-0.1485543609,0.2715849117,0
49.40842588,0.14847747,-0.132729895,-0.08508341968,0.2165686321,0
49.41847288,0.08310092121,-0.06886499763,-0.08683641493,0.1385233336,0
49.42852088,0.01490367562,-0.0007588224113,-0.08776846111,0.08902807492,0
49.43856888,-0.07992252097,0.05099327534,-0.07931981921,0.1236105061,0
49.44861588,-0.05800832614,0.06962133497,-0.008710012436,0.09103823648,0
49.45866388,-0.007517472804,0.07579701796,0.101702376,0.1270632662,0
49.46871188,0.02146162033,0.09456424132,0.2117592537,0.2329055139,0
49.47875888,0.05303103,0.1063859957,0.2327454954,0.2613440948,0
49.48880688,0.01572769448,0.1602290578,0.2620476472,0.3075543542,0
49.49885488,-0.003800251633,0.1972406173,0.3519620365,0.4034793404,0
49.50890188,-0.03608126745,0.176628305,0.4451847804,0.4803008481,0
49.51894988,-0.0646114406,0.1248683135,0.3966359335,0.4208168221,0
49.52899788,-0.1227938676,0.1397377829,0.2875327367,0.3424617592,0
49.53904488,-0.1426277693,0.1846319738,0.2364000052,0.3321394418,0
49.54909288,-0.1025885215,0.2503777742,0.185000056,0.327778058,0
49.55914088,-0.01982483849,0.297051419,0.1659773093,0.3408533951,0
49.56918788,0.04373468801,0.3161592427,0.1198825389,0.340941656,0
49.57923588,0.03323791265,0.2912742238,0.009754909873,0.2933267641,0
49.58928388,-0.03576084003,0.2696740244,-0.07931572616,0.2833617856,0
49.59933188,-0.02897967786,0.2739566714,-0.05702497065,0.2813253042,0
49.60937888,-0.02759154886,0.2446526192,-0.02701589048,0.2476813598,0
49.61942688,-0.05882854432,0.2017393188,-0.03392437577,0.2128624289,0
49.62947488,-0.05620519102,0.1777479006,-0.03255554259,0.1892437662,0
49.63952188,-0.03494676143,0.1616439378,0.02617623031,0.1674372533,0
49.64956988,-0.00489733547,0.1178532627,0.07013910592,0.1372329028,0
49.65961788,0.03259544984,0.07921164572,0.1317173034,0.157119051,0
49.66966488,0.1015560494,0.04810723588,0.1572784066,0.1932988218,0
49.67971288,0.1406822544,0.03717206553,0.1274938595,0.1934630285,0
49.68976088,0.08605493456,0.03786174461,0.1000423515,0.1372859627,0
49.69980788,0.04987631097,0.03548031986,0.0180281353,0.06380840976,0
49.70985588,0.1069708635,-0.02475535691,0.06418196261,0.1271806497,0
49.71990388,0.09251376897,-0.07710562482,0.0469560653,0.1292630918,0
49.72995088,0.09262369663,-0.09121904925,-0.02826660991,0.1330378343,0
49.73999888,0.09405436411,-0.09096747279,-0.0944301939,0.1613640791,0
49.75004688,0.07360255793,-0.06018948376,-0.1855648971,0.2085052554,0
49.76009388,-0.004574422985,-0.02769519076,-0.274776451,0.2762065295,0
49.77014188,-0.03419597894,-0.01500190884,-0.3147450936,0.3169525141,0
49.78018988,-0.003304553926,-0.03359123066,-0.2456941545,0.2480018315,0
49.79023688,-0.0407498306,-0.0858988139,-0.1528848088,0.1800358844,0
49.80028488,-0.01103018761,-0.131381527,-0.01741885543,0.1329894252,0
49.81033288,0.04667598367,-0.1777933627,0.09182935238,0.2054793353,0
49.82037988,0.06004096448,-0.1928204146,0.05209284425,0.2085624466,0
49.83042788,0.07360007286,-0.1543909054,-0.0005677646399,0.1710375536,0
49.84047588,0.0542349717,-0.08467236042,-0.02900277436,0.1046518117,0
49.85052288,0.0206418407,-0.0371491152,-0.09930443287,0.1080162614,0
49.86057088,0.01182423949,-0.003453657925,-0.1750217825,0.175454737,0
49.87061888,0.03283284679,0.02314211011,-0.1832084692,0.1875603803,0
49.88066688,0.09668561116,0.05434036776,-0.1814507961,0.2126625834,0
49.89071388,0.09985947981,0.0563119027,-0.2137560779,0.2425584608,0
49.90076188,-0.0008854146302,0.06472180679,-0.2724761564,0.2800588367,0
49.91080988,-0.04676953912,0.06244300067,-0.3091440457,0.3188362575,0
49.92085688,-0.07558023244,0.05241268694,-0.2686450607,0.28395357,0
49.93090488,-0.03114753306,0.04559819564,-0.2175608611,0.2244595566,0
49.94095288,0.01204497188,0.08058705702,-0.1487736315,0.1696259076,0
49.95099987,0.01624882758,0.07207950443,-0.1645055652,0.1803373514,0
49.96104788,-0.008922120184,0.09253511131,-0.1761976576,0.1992183867,0
49.97109588,0.01186882451,0.1094606079,-0.1334387237,0.1729982273,0
49.98114288,0.03237296328,0.1141977297,-0.0735088563,0.1396161959,0
49.99119088,-0.01650464326,0.09236305699,-0.07143017113,0.1179220374,0
50.00123888,-0.09490747288,0.08750051245,-0.08197620928,0.1529178439,0
50.01128588,-0.10578651,0.08261019364,-0.01712649465,0.135309078,0
50.02133388,-0.01944857016,0.08653703749,0.08094826877,0.1200813389,0
50.03138188,0.01767174751,0.0448940447,0.128446371,0.1372087319,0
50.04142888,0.0001358015835,0.04451149061,0.1593927598,0.1654912176,0
50.05147687,-0.007241191864,-0.01983872563,0.1827301669,0.1839465243,0
50.06152488,-0.01927388459,-0.0882143113,0.2278689176,0.245107101,0
50.07157263,-0.01486216038,-0.1191745873,0.2869690651,0.3110863391,0
50.08162063,-0.03312637702,-0.1376819019,0.2268415618,0.2674149531,0
50.09166862,-0.06838421032,-0.1371882507,0.09698776603,0.1813936138,0
50.10171563,-0.06903398216,-0.1156238656,0.054930498,0.1454370262,0
50.11176362,-0.1021379936,-0.1385260937,0.0104741174,0.1724278269,0
50.12181163,-0.109903096,-0.1390058577,-0.04219643176,0.1821588807,0
50.13185963,-0.08399715319,-0.1467990267,-0.05516438663,0.1779004934,0
50.14190663,-0.04995627165,-0.1588916534,-0.0525389868,0.1746497402,0
50.15195463,-0.03197155192,-0.1392742449,-0.06975845218,0.1590148958,0
50.16200263,0.02769270569,-0.1147092149,-0.03339461803,0.1226388619,0
50.17204963,0.003595306724,-0.1190031177,-0.009154400826,0.119408841,0
50.18209763,-0.04404912204,-0.1286087774,-0.01408711195,0.1366710997,0
50.19214562,-0.07366716966,-0.1317059013,0.005250799656,0.1509995604,0
50.20219263,-0.05781361386,-0.1114970469,0.02799880743,0.128677654,0
50.21224062,-0.07367155507,-0.07956671789,0.02702875435,0.1117538106,0
50.22228863,-0.05920028105,-0.05596794024,-0.03984175801,0.09068874954,0
50.23233562,-0.01211528465,-0.03727526888,-0.03862027466,0.05502500711,0
50.24238363,0.01507251397,-0.002589585632,-0.06675181389,0.06848132073,0
50.25243163,0.07727402464,0.02673493177,-0.09143817365,0.1226660958,0
50.26247863,0.1209435162,0.03668879315,-0.1011433822,0.1618745978,0
50.27252663,0.08572266653,0.04688414454,-0.1492706448,0.1784046635,0
50.28257463,0.0819909735,0.05174932033,-0.1687389493,0.1946107523,0
50.29262163,0.1000104842,0.05842596352,-0.1317336756,0.1754122329,0
50.30266963,0.1098359992,0.0711851728,-0.08559446633,0.1563895399,0
50.31271762,0.0805999209,0.05212690428,-0.1147153544,0.1495766491,0
50.32276463,0.05779870346,0.02880776972,-0.1619240195,0.1743271803,0
50.33281262,0.1756521124,0.0224153012,-0.1044067132,0.2055647637,0
50.34286063,0.3428402339,0.009800956696,-0.05579296231,0.3474886176,0
50.35290762,0.3465783589,0.03778748497,-0.1366418284,0.3744535247,0
50.36295563,0.2436547919,0.08457398102,-0.2729907113,0.3755587096,0
50.37300363,0.2206071143,0.1207900268,-0.327403146,0.4128565725,0
50.38305163,0.1703830402,0.1307390642,-0.232975291,0.316860489,0
50.39309863,0.1855254284,0.1236512156,-0.1342082173,0.2602328827,0
50.40314663,0.1559114738,0.06064381242,0.02688023508,0.1694361434,0
50.41319462,0.05173455611,-0.04590707481,0.1127816802,0.1323012895,0
50.42324163,0.04556340471,-0.1130402733,0.1384766847,0.1844720018,0
50.43328962,0.007596410215,-0.1115913333,0.1416084534,0.1804529999,0
50.44333763,-0.01489870548,-0.08072110444,0.1094511062,0.1368115959,0
50.45338462,-0.01548050344,-0.05265943944,0.04385937989,0.07025886246,0
50.46343263,-0.0230549866,-0.01979954928,-0.05070003748,0.05911047588,0
50.47348063,-0.03716095582,-0.01127182379,-0.08731179357,0.0955580449,0
50.48352763,-0.04165249452,-0.02306726575,-0.1103907537,0.1202212442,0
50.49357563,-0.02563010037,-0.04298814476,-0.03146912992,0.05912012155,0
50.50362363,-0.01157704845,-0.08634554118,0.07892980993,0.11755635,0
50.51367063,0.03347297072,-0.1283300114,0.2353258717,0.2701245962,0
50.52371863,0.02734406546,-0.2027907944,0.2106862897,0.2937014076,0
50.53376662,-0.02413730621,-0.2263346082,0.1450904703,0.2699281552,0
50.54381363,-0.04116629854,-0.1738030766,0.08488753796,0.1977575983,0
50.55386162,-0.03677503958,-0.1325914621,0.05732376337,0.1490600993,0
50.56390963,-0.005653818995,-0.09676571801,0.04430201411,0.106575036,0
50.57395662,-0.01398273915,-0.09290611714,-0.002683287263,0.09399076352,0
50.58400463,-0.07822536662,-0.1280927606,-0.06813526511,0.1648313612,0
50.59405263,-0.09193211719,-0.1573833641,-0.1013860416,0.2085669363,0
50.60410063,-0.1101184197,-0.16976382,-0.1881464428,0.2763058177,0
50.61414763,-0.09675036907,-0.1405645792,-0.2366169369,0.2917303716,0
50.62419563,-0.04921908394,-0.1107940654,-0.234050594,0.2635858943,0
50.63424362,-0.009072685987,-0.07989430815,-0.257713691,0.2699662213,0
50.64429063,-0.009215650409,-0.05163588434,-0.2835577995,0.2883681994,0
50.65433862,-0.07793578327,-0.08687354475,-0.2933086163,0.3156753767,0
50.66438663,-0.1354927044,-0.1177206771,-0.2904247695,0.3414132064,0
50.67443362,-0.1338300486,-0.1359841628,-0.2008980507,0.2770599235,0
50.68448163,-0.1216897671,-0.1155943371,-0.08417944014,0.1877674848,0
50.69452963,-0.09309235096,-0.1045664884,0.01558341444,0.1408658195,0
50.70457663,-0.1048388225,-0.1077225231,0.0663290602,0.1643011409,0
50.71462463,-0.07111339822,-0.1087019317,0.06659393907,0.1459725251,0
50.72467263,-0.03991908744,-0.09036710992,0.05928959727,0.1152172055,0
50.73471963,-0.04371509984,-0.03461215451,0.01076998651,0.05678911695,0
50.74476763,-0.02302852795,-0.01053989857,-0.02698723912,0.03700964248,0
50.75481562,0.01285758868,0.01220153108,-0.05689457774,0.05959184444,0
50.76486363,0.04179809019,0.07225199729,-0.04667189062,0.09563313667,0
50.77491062,0.06165655017,0.07697990969,0.00705291152,0.09887962498,0
50.78495863,0.03987450242,0.06001231313,-0.02740063727,0.07708598182,0
50.79500663,-0.009032194018,0.05345992327,-0.06339200377,0.08341516689,0
50.80505363,-0.05940069437,0.0712030068,-0.00615653336,0.09293123034,0
50.81510163,0.02083830714,0.03149427295,-0.01432217002,0.04038872153,0
50.82514963,0.03931682423,0.02163981423,0.01848655701,0.04853706849,0
50.83519663,0.08035141423,0.001865115613,0.01411985636,0.08160391393,0
50.84524463,0.1240460488,-0.03258594811,-0.03416761994,0.1327278889,0
50.85529262,0.08633691654,-0.05007906318,-0.1142195106,0.1516841202,0
50.86533963,0.1111074762,-0.03833010659,-0.2171503866,0.2469177165,0
50.87538762,0.1660413364,-0.02185016781,-0.2508853126,0.301646474,0
50.88543563,0.2100043581,-0.02510326624,-0.2034182006,0.2934467051,0
50.89548263,0.1627449685,-0.02406962469,-0.2610916275,0.3086002423,0
50.90553063,0.0850459975,0.01355881602,-0.3025489712,0.3145672315,0
50.91557863,0.01821714655,0.007399651408,-0.2528096312,0.2535731234,0
50.92562663,0.01610396281,-0.01224085361,-0.201306771,0.2023205184,0
50.93567363,0.05652854204,-0.001151024401,-0.1308682877,0.1425598458,0
50.94572163,0.06925895378,-0.01470194668,-0.07187806785,0.1008930451,0
50.95576962,0.1174787486,-0.006699593514,-0.0177135551,0.1189954241,0
50.96581663,0.1823603305,0.01067511544,0.0968813467,0.2067734112,0
50.97586463,0.1572883469,0.02442206562,0.1709912968,0.2336109692,0
50.98591263,0.08342281044,0.008800790459,0.1761918104,0.1951419311,0
50.99595963,0.03887185112,-0.01629121989,0.2379992187,0.2417024054,0
51.00600763,0.00681010589,-0.02835680321,0.2761745203,0.2777100133,0
51.01605563,-0.03290447518,-0.02260972112,0.2356772894,0.239034911,0
51.02610263,-0.06360864311,0.003782709986,0.160925315,0.1730818459,0
51.03615063,-0.03385757133,0.0409294863,0.1277271634,0.1383321592,0
51.04619863,-0.05115085781,0.06707355693,0.05103332877,0.09858840165,0
51.05624563,-0.06738068193,0.07106749758,0.003397817016,0.09799127854,0
51.06629363,-0.08606969878,0.0624450472,0.004180759192,0.1064183054,0
51.07634513,-0.0088086842,0.04619578108,0.06586713016,0.08093282364,0
51.08639313,0.0837831451,0.03395302713,0.07404680014,0.1168561169,0
51.09644013,0.08140362069,0.03682591036,0.0266586256,0.09323829393,0
51.10648813,0.07443271637,0.08424814492,-0.01679495752,0.1136663969,0
51.11653613,0.04302191243,0.1008643238,-0.06479825914,0.1273707626,0
51.12658313,0.03135408595,0.1102808261,-0.1093388397,0.1584295464,0
51.13663113,0.0214111881,0.08342178717,-0.06788968205,0.1096660498,0
51.14667912,0.04843965009,0.04902729526,-0.006460003853,0.06922287939,0
51.15672613,0.05887239844,0.04335447282,0.001147223711,0.0731224024,0
51.16677412,0.05120143622,0.0526500839,-0.03130774677,0.07983604082,0
51.17682213,0.06964677036,0.04915432602,-0.04242096484,0.09521742827,0
51.18686912,0.1114797977,0.04093226373,-0.01157105505,0.1193192558,0
51.19691713,0.1943447837,0.03346229956,0.01141201079,0.1975344386,0
51.20696513,0.2275669089,-0.002705068141,-0.001059515476,0.2275854521,0
51.21701213,0.197812475,-0.006062100828,-0.08811695516,0.2166359206,0
51.22706013,0.1820523284,0.03181952432,-0.1324832886,0.2273925113,0
51.23710813,0.1719528714,0.07745353416,-0.1296555752,0.2288611109,0
51.24715612,0.1943076539,0.08636308283,-0.06960700929,0.223739094,0
51.25720313,0.2497702485,0.05839438856,0.05966264963,0.2633528307,0
51.26725112,0.2655226475,0.0008101317286,0.1536899704,0.3067955991,0
51.27729913,0.3109087354,-0.01984822735,0.1459681374,0.3440419902,0
51.28734612,0.3482855996,-0.04554060057,0.1184271669,0.3706774866,0
51.29739413,0.3414272542,-0.03277115867,0.1099048501,0.3601743951,0
51.30744213,0.3465691495,0.002234659642,0.1006451994,0.3608942023,0
51.31748913,0.3645636633,-0.03523839131,0.1615977448,0.4003276657,0
51.32753713,0.4166285871,-0.05022845954,0.2953668362,0.5131703866,0
51.33758513,0.2604066262,-0.1243650144,0.3180949634,0.4294911798,0
51.34763213,0.1625216049,-0.242736779,0.2349908262,0.3749067942,0
51.35768013,0.1453705519,-0.2434238268,0.1850386477,0.3385661796,0
51.36772812,0.1579746638,-0.1955349845,0.1684126747,0.3025768556,0
51.37777613,0.1568845966,-0.1673639765,0.1404852033,0.2689973413,0
51.38782312,0.1806769171,-0.149381011,0.1322213334,0.2691492445,0
51.39787113,0.2149101721,-0.1516134779,0.1584361553,0.3070424141,0
51.40791913,0.1664269602,-0.1528273599,0.1547465622,0.2738624354,0
51.41796613,0.1001632427,-0.1754853205,0.08004721284,0.2173369025,0
51.42801413,0.06186412632,-0.1877555564,-6.139576435e-05,0.197684908,0
51.43806213,0.0453800945,-0.1668842125,-0.04648770332,0.1790832206,0
51.44810913,0.03413706824,-0.1300065543,-0.09175333858,0.1627443355,0
51.45815713,0.05186948061,-0.09138379455,-0.1976814973,0.2238736593,0
51.46820512,0.05450540543,-0.05511366203,-0.2699501592,0.2808584046,0
51.47825213,0.03819035813,-0.01481465176,-0.316571179,0.3192104145,0
51.48830012,0.07011410907,0.003554668576,-0.364325974,0.3710283537,0
51.49834813,0.1032223597,0.03059365556,-0.371245569,0.3865412007,0
51.50839613,0.05447368428,0.05411305726,-0.3947390968,0.4021374886,0
51.51844313,-0.04086428985,0.03915032476,-0.4207247078,0.4245137429,0
51.52849113,-0.09029504299,0.0034665218,-0.4277056986,0.4371468588,0
51.53853913,-0.08216960594,-0.07046793871,-0.3176985222,0.335633618,0
51.54858613,-0.01623260155,-0.1465146328,-0.1866249973,0.2378212029,0
51.55863413,-0.05828577653,-0.1996828531,-0.1664608741,0.2664201497,0
51.56868212,-0.1562813102,-0.2473811493,-0.2196892476,0.3659025095,0
51.57872913,-0.2293717982,-0.2521375669,-0.2932764566,0.4496619335,0
51.58877712,-0.209061787,-0.2419025275,-0.3006451178,0.4388748688,0
51.59882513,-0.150260286,-0.278077058,-0.2070551687,0.3778582362,0
51.60887212,-0.1842967822,-0.3186967881,-0.1495542347,0.3973655946,0
51.61892013,-0.2684177501,-0.4003013337,-0.1427504146,0.5026598524,0
51.62896813,-0.3614460741,-0.4621331542,-0.1584905344,0.60772491,0
51.63901613,-0.3612149629,-0.4738938052,-0.08943550229,0.6025365525,0
51.64906313,-0.3103655291,-0.5058516893,-0.006556482911,0.5935113147,0
51.65911113,-0.2852973461,-0.5422609124,0.03639599383,0.61381279,0
51.66915912,-0.3581001511,-0.5713191622,0.09675855517,0.6811780394,0
51.67920613,-0.4166477367,-0.6346582487,0.1155444896,0.7679433301,0
51.68925412,-0.4421703945,-0.6435295712,0.1677998865,0.7986249237,0
51.69930213,-0.4278169419,-0.6273278868,0.268698855,0.8054605441,0
51.70934912,-0.2919063078,-0.5634010821,0.4033672482,0.7518877634,0
51.71939713,-0.2523912629,-0.5280909893,0.4125134629,0.7160648013,0
51.72944513,-0.2948901419,-0.4825320431,0.2987605602,0.6395742652,0
51.73949213,-0.3568406609,-0.4283626333,0.1336182332,0.5733093712,0
51.74954013,-0.3439281084,-0.3885401711,0.005806869864,0.5189255515,0
51.75958813,-0.237549714,-0.3506577419,-0.08393561125,0.4317822431,0
