"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.193704604E1,-1.453921866E-1,1.075867800E0,-1.117850223E0,1.558274537E0
2.194709804E1,-4.301948583E-1,9.691034889E-1,-7.532663870E-1,1.300630400E0
2.195715104E1,-7.259446871E-1,8.320191725E-1,-3.742399647E-1,1.165893281E0
2.196720304E1,-1.141068347E0,6.917044155E-1,-5.040416837E-2,1.335302419E0
2.197725604E1,-1.571721042E0,5.258098443E-1,2.311059362E-1,1.673377716E0
2.198730804E1,-1.968670387E0,3.064224592E-1,2.914404309E-1,2.013577746E0
2.199736104E1,-2.305246060E0,6.444508731E-2,3.250625787E-1,2.328943590E0
2.200741304E1,-2.609097206E0,-1.094850200E-1,4.371291444E-1,2.647726778E0
2.201746504E1,-2.820542464E0,-2.649921589E-1,4.995101646E-1,2.876663178E0
2.202751804E1,-2.966951482E0,-3.685561422E-1,4.450812846E-1,3.022702776E0
2.203757004E1,-3.066163529E0,-4.836572666E-1,3.252735901E-1,3.121071297E0
2.204762304E1,-3.164573337E0,-5.877587552E-1,2.009950414E-1,3.224962600E0
2.205767504E1,-3.079154288E0,-6.247140352E-1,8.760196164E-2,3.143108788E0
2.206772804E1,-2.853613731E0,-5.505706099E-1,-6.382586718E-2,2.906942219E0
2.207778004E1,-2.709085763E0,-5.284986864E-1,-3.717941109E-1,2.785083014E0
2.208783204E1,-2.631575657E0,-4.798197390E-1,-7.019150428E-1,2.765520231E0
2.209788504E1,-2.548437606E0,-3.782097490E-1,-8.779208386E-1,2.721823258E0
2.210793704E1,-2.398118556E0,-2.642725128E-1,-9.155967879E-1,2.580529024E0
2.211799004E1,-2.196528195E0,-3.978606328E-2,-8.306975555E-1,2.348696973E0
2.212804204E1,-1.956484205E0,1.105250935E-1,-7.374771506E-1,2.093780979E0
2.213809504E1,-1.787254089E0,2.553268576E-1,-7.402510697E-1,1.951266417E0
2.214814704E1,-1.589034648E0,2.832249467E-1,-9.557930334E-1,1.875843225E0
2.215819904E1,-1.374810793E0,3.199404909E-1,-1.201494716E0,1.853660213E0
2.216825204E1,-1.126662562E0,3.586103207E-1,-1.438087314E0,1.861737096E0
2.217830404E1,-8.322915065E-1,2.456397754E-1,-1.509999588E0,1.741593181E0
2.218835704E1,-5.247548604E-1,4.766547874E-2,-1.331337329E0,1.431816589E0
2.219840904E1,-1.303777063E-1,-7.448241770E-2,-1.063990935E0,1.074533707E0
2.220846204E1,4.335605156E-1,-1.639449634E-1,-8.778840011E-1,9.927401428E-1
2.221851404E1,1.006806920E0,-1.806247307E-1,-7.538733280E-1,1.270673232E0
2.222856604E1,1.442004656E0,-9.538811401E-2,-5.896982036E-1,1.560839611E0
2.223861904E1,1.758520871E0,9.048376188E-2,-3.973557258E-1,1.805124522E0
2.224867104E1,2.083621384E0,2.199973959E-1,-2.828836155E-1,2.114213817E0
2.225872404E1,2.404643463E0,3.066103010E-1,-2.392264031E-1,2.435887792E0
2.226877604E1,3.048638839E0,-7.589188904E-2,-2.565179354E-1,3.060352888E0
2.227882904E1,3.662287749E0,-8.705248417E-1,-3.064910178E-1,3.776784585E0
2.228888192E1,3.909555389E0,-1.593678214E0,-2.940674387E-1,4.232128218E0
2.229893392E1,3.817983314E0,-2.007011018E0,-2.584808457E-1,4.321099648E0
2.230898692E1,3.739028361E0,-2.003645361E0,-1.947761621E-1,4.246512166E0
2.231903892E1,3.823108399E0,-1.664794244E0,-1.880273058E-1,4.174092952E0
2.232909192E1,3.837672059E0,-1.162178404E0,-4.015189433E-1,4.029839071E0
2.233914392E1,3.551942019E0,-4.747925954E-1,-6.810784167E-1,3.647682542E0
2.234919692E1,3.103525482E0,2.204409072E-1,-8.672373909E-1,3.229948189E0
2.235924892E1,2.503063797E0,7.521251567E-1,-8.953567971E-1,2.762731333E0
2.236930092E1,2.033820648E0,1.185218626E0,-9.768848173E-1,2.548621896E0
2.237935392E1,1.580385447E0,1.459147231E0,-1.186720629E0,2.456630752E0
2.238940592E1,1.224695225E0,1.426686413E0,-1.440624859E0,2.368694261E0
2.239945892E1,1.016749526E0,1.099813756E0,-1.681569759E0,2.251898477E0
2.240951092E1,8.420534331E-1,7.111146864E-1,-1.681796485E0,2.010765401E0
2.241956392E1,6.138939089E-1,3.504974551E-1,-1.530499634E0,1.685865750E0
2.242961592E1,3.824324620E-1,-8.514496163E-2,-1.421208010E0,1.474224020E0
2.243966792E1,2.399516040E-1,-4.693891834E-1,-1.365536232E0,1.463759604E0
2.244972092E1,1.434707916E-1,-7.367542885E-1,-1.283452726E0,1.486822669E0
2.245977292E1,7.190554976E-2,-9.194248138E-1,-1.096827290E0,1.433018667E0
2.246982592E1,1.441899991E-1,-9.838044123E-1,-8.075520833E-1,1.280938033E0
2.247987792E1,3.367931896E-1,-8.851896586E-1,-3.972696255E-1,1.027041158E0
2.248993092E1,5.596434420E-1,-7.289274980E-1,1.120750442E-2,9.190547795E-1
2.249998292E1,6.515429610E-1,-4.444522704E-1,3.443903308E-1,8.606106847E-1
2.251003492E1,5.213558739E-1,-1.229719153E-1,5.749460439E-1,7.858097688E-1
2.252008792E1,2.619763112E-1,6.107548311E-2,8.088020718E-1,8.523629471E-1
2.253013992E1,-2.292167008E-2,1.404485120E-1,9.784775989E-1,9.887717628E-1
2.254019292E1,-4.193921274E-1,2.053493898E-1,1.108499210E0,1.202841896E0
2.255024492E1,-7.762769347E-1,2.015579090E-1,1.080964233E0,1.345999681E0
2.256029792E1,-1.117298831E0,1.150944002E-1,8.981877266E-1,1.438174047E0
2.257034992E1,-1.386709292E0,1.989807487E-2,5.636398678E-1,1.497013191E0
2.258040192E1,-1.581516883E0,-3.323732793E-2,2.122952972E-1,1.596048140E0
2.259045492E1,-1.728375551E0,-6.867774054E-2,-6.813190296E-2,1.731080770E0
2.260050692E1,-1.767598089E0,-1.620653759E-1,-3.081622982E-1,1.801563819E0
2.261055992E1,-1.793560311E0,-2.075444345E-1,-4.072071147E-1,1.850878418E0
2.262061192E1,-1.792152886E0,-3.386967507E-1,-5.176399684E-1,1.895911020E0
2.263066492E1,-1.788358043E0,-5.020811123E-1,-5.809641445E-1,1.946234639E0
2.264071692E1,-1.824456414E0,-6.138901082E-1,-5.609124340E-1,2.005024945E0
2.265076892E1,-1.809731371E0,-7.024597840E-1,-5.465252137E-1,2.016746685E0
2.266082192E1,-1.708901399E0,-7.684173998E-1,-5.348815070E-1,1.948565503E0
2.267087392E1,-1.603374360E0,-8.206225106E-1,-4.679241635E-1,1.860963101E0
2.268092692E1,-1.400002352E0,-8.330057439E-1,-4.168326549E-1,1.681563147E0
2.269097892E1,-1.120666242E0,-8.599909365E-1,-4.249366035E-1,1.475143503E0
2.270103192E1,-8.771905214E-1,-8.697715741E-1,-4.364836849E-1,1.310146484E0
2.271108392E1,-7.141941226E-1,-8.785847899E-1,-4.732854755E-1,1.227185242E0
2.272113592E1,-5.662490416E-1,-9.613513966E-1,-6.244550036E-1,1.278584583E0
2.273118892E1,-3.745714653E-1,-1.025857003E0,-6.839819978E-1,1.288610781E0
2.274124092E1,-4.387458265E-2,-1.105064263E0,-5.678694512E-1,1.243208638E0
2.275129392E1,3.892011988E-1,-1.137509732E0,-3.623070766E-1,1.255656155E0
2.276134592E1,7.673692864E-1,-1.185987973E0,-2.148916072E-1,1.428846212E0
2.277139892E1,1.027903674E0,-1.310702359E0,-2.330111052E-1,1.681909870E0
2.278145092E1,1.242219915E0,-1.356086839E0,-4.138812728E-1,1.885040992E0
2.279150292E1,1.376788906E0,-1.362412795E0,-6.617394818E-1,2.046855016E0
2.280155592E1,1.523962739E0,-1.390578395E0,-8.496146138E-1,2.231146722E0
2.281160792E1,1.649467961E0,-1.354959496E0,-8.839898099E-1,2.310432378E0
2.282166092E1,1.656638401E0,-1.227939114E0,-8.744370675E-1,2.239849425E0
2.283171292E1,1.721150731E0,-1.133775115E0,-9.220084061E-1,2.257854148E0
2.284176592E1,2.045258971E0,-1.284536361E0,-1.004280923E0,2.615663988E0
2.285181792E1,2.379975815E0,-1.611211529E0,-1.218636487E0,3.121756294E0
2.286186992E1,2.597470018E0,-1.911417667E0,-1.437971832E0,3.531024069E0
2.287192292E1,2.659685562E0,-2.011312230E0,-1.363816858E0,3.602679641E0
2.288197492E1,2.706640458E0,-1.945227583E0,-1.089014094E0,3.506531708E0
2.289202792E1,2.691768064E0,-1.706324824E0,-7.224546303E-1,3.267889290E0
2.290207992E1,2.424093057E0,-1.428771092E0,-3.055105859E-1,2.830362291E0
2.291213292E1,1.902747123E0,-1.064494088E0,1.508431073E-1,2.185485740E0
2.292218492E1,1.366217725E0,-5.479599743E-1,5.179038240E-1,1.560459988E0
2.293223692E1,9.477617365E-1,-1.101323068E-3,6.260413532E-1,1.135861478E0
2.294228992E1,5.403739429E-1,4.892605072E-1,5.059437829E-1,8.873324932E-1
2.295234192E1,1.454500741E-1,7.905315694E-1,2.831145074E-1,8.522028577E-1
2.296239492E1,-1.635665023E-1,1.025125808E0,3.405009091E-2,1.038651208E0
2.297244692E1,-3.395267630E-1,1.224722415E0,-1.852345294E-1,1.284342340E0
2.298249992E1,-3.112613225E-1,1.328166676E0,-4.587707859E-1,1.439229296E0
2.299255192E1,-1.412324774E-1,1.304627687E0,-7.830040102E-1,1.528101860E0
2.300260392E1,8.354092419E-2,1.218290039E0,-1.110322518E0,1.650462299E0
2.301265692E1,2.969303817E-1,1.123605638E0,-1.447191721E0,1.856076819E0
2.302270892E1,4.891856629E-1,1.025403843E0,-1.671586369E0,2.021127568E0
2.303276192E1,6.005260044E-1,9.030907631E-1,-1.644418305E0,1.969851764E0
2.304281392E1,5.746479821E-1,7.186552557E-1,-1.358011742E0,1.640390677E0
2.305286692E1,3.940730989E-1,4.103081855E-1,-1.000444492E0,1.150884701E0
2.306291892E1,1.449425358E-1,1.016934590E-1,-6.904678025E-1,7.128083084E-1
2.307297092E1,-1.798065591E-1,-1.907977165E-1,-3.924907693E-1,4.719991221E-1
2.308302392E1,-5.179896319E-1,-4.322853841E-1,-8.003785729E-2,6.794041291E-1
2.309307592E1,-9.522325176E-1,-5.006899135E-1,3.642043519E-1,1.135817753E0
2.310312892E1,-1.316482478E0,-4.861955430E-1,6.543595648E-1,1.548450406E0
2.311318092E1,-1.598517662E0,-4.252102531E-1,6.310497127E-1,1.770391543E0
2.312323292E1,-1.805588619E0,-2.824346955E-1,4.096880883E-1,1.872902546E0
2.313328592E1,-1.913610080E0,-1.142385140E-1,1.037863237E-1,1.919824362E0
2.314333792E1,-2.067790632E0,-5.087355360E-2,-2.296049559E-1,2.081121009E0
2.315339092E1,-2.233860328E0,-2.636962697E-2,-5.308646891E-1,2.296223996E0
2.316344292E1,-2.438554391E0,-6.442096755E-2,-7.296167386E-1,2.546181094E0
2.317349592E1,-2.609362085E0,-1.791434848E-1,-7.658408242E-1,2.725321090E0
2.318354792E1,-2.793010849E0,-2.841621092E-1,-6.949924511E-1,2.892174306E0
2.319359992E1,-3.010264732E0,-3.909666194E-1,-5.872925860E-1,3.091837841E0
2.320365292E1,-3.177619645E0,-5.011537439E-1,-5.206344006E-1,3.258754649E0
2.321370492E1,-3.313361002E0,-5.961869319E-1,-5.136575029E-1,3.405531386E0
2.322375792E1,-3.399267125E0,-5.704131362E-1,-5.634243248E-1,3.492539922E0
2.323380992E1,-3.363753476E0,-5.086663927E-1,-6.550723404E-1,3.464491120E0
2.324386292E1,-3.232420920E0,-4.158747348E-1,-8.371018647E-1,3.364853092E0
2.325391492E1,-3.037589355E0,-2.976702006E-1,-1.088377187E0,3.240389103E0
2.326396692E1,-2.858715427E0,-2.030150351E-1,-1.393764542E0,3.186855597E0
2.327401992E1,-2.695398601E0,-9.238469169E-2,-1.561797148E0,3.116555611E0
2.328407192E1,-2.458440186E0,-1.915825590E-2,-1.487954416E0,2.873726419E0
2.329412354E1,-2.147471809E0,-1.100928381E-2,-1.347464535E0,2.535235107E0
2.330417554E1,-1.839866751E0,-6.241464168E-2,-1.239994027E0,2.219592403E0
2.331422854E1,-1.594682474E0,-8.575058699E-2,-1.124392088E0,1.953105968E0
2.332428054E1,-1.329237594E0,-1.661186658E-1,-1.124588701E0,1.749047666E0
2.333433254E1,-8.591986388E-1,-1.586125951E-1,-1.134148898E0,1.431668251E0
2.334438554E1,-2.174883556E-1,-9.914071083E-2,-1.106372139E0,1.131896362E0
2.335443754E1,4.349498141E-1,-4.180598393E-2,-1.064143109E0,1.150360655E0
2.336449054E1,9.611261326E-1,2.463183448E-2,-1.007216225E0,1.392427626E0
2.337454254E1,1.410230302E0,1.001262590E-1,-9.383733009E-1,1.696855687E0
2.338459554E1,1.808646128E0,2.350633317E-1,-8.974559475E-1,2.032703314E0
2.339464754E1,2.163415412E0,4.928119598E-1,-8.311391665E-1,2.369392789E0
2.340469954E1,2.456195440E0,8.005257766E-1,-7.376952517E-1,2.686620897E0
2.341475254E1,2.738255183E0,9.631413755E-1,-6.575936598E-1,2.976258083E0
2.342480454E1,3.259933239E0,7.999885637E-1,-6.503020357E-1,3.419069926E0
2.343485754E1,3.826486335E0,3.452586423E-1,-6.895522016E-1,3.903419455E0
2.344490954E1,4.185755637E0,-8.845331624E-2,-7.688055088E-1,4.256693101E0
2.345496254E1,4.356440540E0,-5.556897010E-1,-8.510612150E-1,4.473440557E0
2.346501454E1,4.235868030E0,-7.704705034E-1,-7.692398107E-1,4.373549205E0
2.347506654E1,4.120384936E0,-6.499253288E-1,-5.823518349E-1,4.211782118E0
2.348511954E1,4.087869154E0,-3.724711454E-1,-3.555751772E-1,4.120175079E0
2.349517154E1,3.989122546E0,-2.416654229E-3,-1.632694638E-1,3.992463080E0
2.350522454E1,3.704108790E0,4.488676491E-1,-3.536162138E-2,3.731374349E0
2.351527654E1,3.334739592E0,9.877531832E-1,3.650372878E-2,3.478142754E0
2.352532954E1,2.837366073E0,1.631538351E0,1.039611554E-1,3.274655943E0
2.353538154E1,2.419732788E0,2.151114040E0,7.721599102E-2,3.238573866E0
2.354543354E1,2.139629524E0,2.369373936E0,-1.081895694E-1,3.194315628E0
2.355548654E1,1.836812750E0,2.285944109E0,-4.266941303E-1,2.963357796E0
2.356553854E1,1.556722350E0,1.936551339E0,-6.945273051E-1,2.579919328E0
2.357559154E1,1.264817650E0,1.439760495E0,-8.736389226E-1,2.106162134E0
2.358564354E1,9.544380873E-1,9.772138694E-1,-1.004200231E0,1.695381112E0
2.359569554E1,6.385738367E-1,6.102206880E-1,-1.125793373E0,1.430928563E0
2.360574854E1,4.094226247E-1,2.429420163E-1,-1.304430197E0,1.388591318E0
2.361580054E1,2.290506399E-1,-4.355430141E-2,-1.472841264E0,1.491181599E0
2.362585354E1,7.026715994E-2,-1.489130875E-1,-1.592494738E0,1.600984719E0
2.363590554E1,3.451026678E-2,-1.363187698E-1,-1.609787293E0,1.615917354E0
2.364595854E1,1.655732667E-1,-1.381983572E-1,-1.524841137E0,1.540017463E0
2.365601054E1,3.610298985E-1,-1.037743369E-1,-1.269682095E0,1.324086222E0
2.366606254E1,4.287769085E-1,-7.141204476E-3,-8.803401241E-1,9.792340722E-1
2.367611554E1,3.958752108E-1,6.689521685E-2,-5.264834435E-1,6.621004220E-1
2.368616754E1,2.213831860E-1,8.903862253E-2,-1.411950552E-1,2.772623937E-1
2.369622054E1,-8.492320597E-2,1.191590922E-1,2.550964773E-1,2.940834114E-1
2.370627254E1,-4.119433594E-1,7.045997187E-2,5.106665790E-1,6.598805149E-1
2.371632554E1,-6.869496059E-1,5.778160036E-2,6.395286870E-1,9.403379265E-1
2.372637754E1,-9.157686961E-1,-3.885781780E-2,6.514488208E-1,1.124512250E0
2.373642954E1,-1.108315753E0,-1.681304003E-1,4.743232101E-1,1.217215736E0
2.374648254E1,-1.332513789E0,-2.719825052E-1,1.983510035E-1,1.374376441E0
2.375653454E1,-1.522073504E0,-3.980300559E-1,-7.660101011E-2,1.575120120E0
2.376658754E1,-1.632473613E0,-5.342352435E-1,-3.804827079E-1,1.759302272E0
2.377663954E1,-1.689134302E0,-6.585892944E-1,-6.255110107E-1,1.917857809E0
2.378669254E1,-1.755801916E0,-7.258357827E-1,-7.829312123E-1,2.054911004E0
2.379674454E1,-1.720267217E0,-8.039784113E-1,-8.933611424E-1,2.098522031E0
2.380679654E1,-1.634875064E0,-8.920013724E-1,-9.404628034E-1,2.086373219E0
2.381684954E1,-1.612132319E0,-9.530423570E-1,-9.164132054E-1,2.084963672E0
2.382690154E1,-1.717443012E0,-1.004890641E0,-8.371809483E-1,2.158769937E0
2.383695454E1,-1.717358227E0,-1.061559224E0,-7.080318882E-1,2.139517801E0
2.384700654E1,-1.620800232E0,-1.098226237E0,-5.362154031E-1,2.029931333E0
2.385705954E1,-1.465670677E0,-1.102512830E0,-3.845259114E-1,1.873922424E0
2.386711154E1,-1.409898180E0,-1.024670456E0,-2.910134380E-1,1.767045908E0
2.387716354E1,-1.291534163E0,-1.013647724E0,-2.134176703E-1,1.655623539E0
2.388721654E1,-1.036652278E0,-1.060747192E0,-2.070960993E-1,1.497571817E0
2.389726854E1,-8.782874590E-1,-1.123280971E0,-2.132725132E-1,1.441746914E0
2.390732154E1,-6.433919424E-1,-1.257554677E0,-2.843360639E-1,1.440917747E0
2.391737354E1,-2.598672205E-1,-1.471528564E0,-3.538448399E-1,1.535621521E0
2.392742554E1,1.247275418E-1,-1.641604479E0,-4.076303069E-1,1.696049731E0
2.393747854E1,4.831180072E-1,-1.746038089E0,-4.500303680E-1,1.866702802E0
2.394753054E1,9.507426471E-1,-1.818148730E0,-5.378736734E-1,2.121057395E0
2.395758354E1,1.367105332E0,-1.810537263E0,-6.560287987E-1,2.361651108E0
2.396763554E1,1.717453537E0,-1.686846287E0,-7.518765038E-1,2.521986384E0
2.397768854E1,1.912098575E0,-1.502947992E0,-7.196910900E-1,2.536321922E0
2.398774054E1,1.990819055E0,-1.263070502E0,-4.991746075E-1,2.409954956E0
2.399779254E1,1.944316149E0,-1.005072344E0,-2.343273135E-1,2.201237150E0
2.400784554E1,1.974711730E0,-8.787716085E-1,-1.637056661E-1,2.167608244E0
2.401789754E1,2.230743762E0,-1.138699055E0,-3.408388782E-1,2.527651956E0
2.402795054E1,2.436587387E0,-1.700148118E0,-6.001406729E-1,3.031110447E0
2.403800254E1,2.602690412E0,-2.212773952E0,-6.849919581E-1,3.484189996E0
2.404805554E1,2.738224193E0,-2.546611228E0,-4.423839641E-1,3.765475275E0
2.405810754E1,2.843695684E0,-2.610530943E0,-6.943027720E-2,3.860867456E0
2.406815954E1,2.796453690E0,-2.390874732E0,2.313917919E-1,3.686458651E0
2.407821254E1,2.453943093E0,-1.867410206E0,4.800698537E-1,3.120821149E0
2.408826454E1,1.860458890E0,-1.175001786E0,7.310095453E-1,2.318687438E0
2.409831754E1,1.251301226E0,-3.264357242E-1,8.637055995E-1,1.555089195E0
2.410836954E1,7.753752941E-1,5.152687763E-1,9.043677219E-1,1.297917461E0
2.411842254E1,4.535398668E-1,1.103972588E0,7.847202411E-1,1.428369610E0
2.412847454E1,2.067797649E-1,1.476913703E0,5.390331032E-1,1.585745454E0
2.413852654E1,4.813544869E-2,1.639539096E0,3.131212487E-1,1.669865379E0
2.414857954E1,-1.160818487E-1,1.623385724E0,1.591055884E-1,1.635289208E0
2.415863154E1,-2.615336770E-1,1.494592760E0,5.878432475E-2,1.518440970E0
2.416868454E1,-3.404032606E-1,1.315776426E0,-2.168369758E-1,1.376284948E0
2.417873654E1,-3.260711503E-1,1.256065245E0,-5.896192662E-1,1.425367733E0
2.418878954E1,-2.434856611E-1,1.302737720E0,-9.141969645E-1,1.610020784E0
2.419884154E1,-1.247865987E-1,1.328267979E0,-1.306942161E0,1.867609523E0
2.420889354E1,-1.428159034E-1,1.349946532E0,-1.566144553E0,2.072573468E0
2.421894654E1,-1.799837297E-1,1.303894153E0,-1.626795967E0,2.092605845E0
2.422899854E1,-2.449012721E-1,1.190379525E0,-1.394556840E0,1.849802375E0
2.423905154E1,-3.668800378E-1,9.921235384E-1,-8.082559419E-1,1.331235421E0
2.424910354E1,-5.888871217E-1,8.290769997E-1,-1.381879784E-2,1.017028846E0
2.425915554E1,-9.303323561E-1,6.767055765E-1,6.793388700E-1,1.336020221E0
2.426920854E1,-1.345763580E0,6.058902401E-1,1.187927422E0,1.894559092E0
2.427926054E1,-1.727452860E0,5.581608805E-1,1.528766811E0,2.373344669E0
2.428931354E1,-1.951633354E0,4.983203293E-1,1.764324818E0,2.677692657E0
2.429936567E1,-2.090225229E0,5.208264086E-1,1.891307046E0,2.866591006E0
2.430941867E1,-2.259012126E0,5.531889930E-1,1.761531603E0,2.917558471E0
2.431947067E1,-2.422588568E0,5.571253386E-1,1.561110685E0,2.935368901E0
2.432952267E1,-2.519292160E0,5.590335774E-1,1.340834962E0,2.908124812E0
2.433957567E1,-2.552395586E0,6.029258479E-1,1.126713360E0,2.854422149E0
2.434962767E1,-2.659047046E0,6.704670359E-1,8.465650716E-1,2.869970324E0
2.435968067E1,-2.732703837E0,6.200665221E-1,4.856353066E-1,2.843939943E0
2.436973267E1,-2.753625174E0,5.381142864E-1,2.213171124E-1,2.814427091E0
2.437978567E1,-2.725155081E0,5.159138703E-1,1.186107695E-2,2.773585770E0
2.438983767E1,-2.656961344E0,5.423976642E-1,-1.234832543E-1,2.714569381E0
2.439988967E1,-2.631383868E0,5.875580496E-1,-2.023002130E-1,2.703762360E0
2.440994267E1,-2.597126786E0,6.627371630E-1,-2.520711279E-1,2.692179033E0
2.441999467E1,-2.487705501E0,7.796672966E-1,-3.010661173E-1,2.624347644E0
2.443004767E1,-2.437463300E0,9.515112635E-1,-3.983959454E-1,2.646756572E0
2.444009967E1,-2.372866770E0,1.091368330E0,-6.270887357E-1,2.686042036E0
2.445015267E1,-2.225494716E0,1.254560318E0,-8.364173019E-1,2.688185675E0
2.446020467E1,-1.937740370E0,1.331222724E0,-9.828163791E-1,2.548120821E0
2.447025667E1,-1.474231585E0,1.295921475E0,-1.101217818E0,2.250655886E0
2.448030967E1,-9.041923785E-1,1.143402556E0,-1.187658377E0,1.880283404E0
2.449036167E1,-3.929685599E-1,9.357973100E-1,-1.240822431E0,1.603053711E0
2.450041467E1,8.607803106E-2,6.878223029E-1,-1.338121853E0,1.507009968E0
2.451046667E1,5.111150604E-1,5.089175306E-1,-1.396606289E0,1.571860294E0
2.452051867E1,9.749700004E-1,3.781805129E-1,-1.373538000E0,1.726323736E0
2.453057167E1,1.407356395E0,2.911119635E-1,-1.308310555E0,1.943469760E0
2.454062367E1,1.822246751E0,2.428054838E-1,-1.205489899E0,2.198350205E0
2.455067667E1,2.194957048E0,2.737901719E-1,-1.050641742E0,2.448804927E0
2.456072867E1,2.603714844E0,2.434391758E-1,-9.227015935E-1,2.773079850E0
2.457078167E1,3.403375964E0,-1.500613345E-1,-8.495454705E-1,3.511013224E0
2.458083367E1,4.179992037E0,-7.917037900E-1,-7.778292243E-1,4.324829086E0
2.459088567E1,4.582243052E0,-1.335102790E0,-6.247042412E-1,4.813492104E0
2.460093867E1,4.771933744E0,-1.697613788E0,-3.918144657E-1,5.080035709E0
2.461099067E1,4.665822567E0,-1.586719735E0,-2.309430912E-2,4.928297180E0
2.462104367E1,4.495748114E0,-1.075498548E0,4.003685036E-1,4.639907668E0
2.463109567E1,4.416159323E0,-6.388819849E-1,5.974753658E-1,4.501956260E0
2.464114867E1,4.206046060E0,-2.586132851E-1,7.126738465E-1,4.273828296E0
2.465120067E1,3.893488995E0,2.271956107E-1,8.410775328E-1,3.989772652E0
2.466125267E1,3.476121174E0,7.865665725E-1,9.125632524E-1,3.678977722E0
2.467130567E1,2.856714510E0,1.352340528E0,7.727707981E-1,3.253738988E0
2.468135767E1,2.131484937E0,1.694362882E0,3.702157281E-1,2.747936189E0
2.469141067E1,1.388744708E0,1.790242309E0,-2.359486002E-1,2.277992785E0
2.470146267E1,7.599398142E-1,1.799772978E0,-8.033045197E-1,2.112342170E0
2.471151567E1,4.931108987E-1,1.622776006E0,-1.248930765E0,2.106273576E0
2.472156767E1,4.200522780E-1,1.326235926E0,-1.512377066E0,2.054903900E0
2.473161967E1,2.713961756E-1,1.066060849E0,-1.661522727E0,1.992686476E0
2.474167267E1,1.220810920E-1,8.316486052E-1,-1.750883823E0,1.942199103E0
2.475172467E1,-6.698277891E-2,5.563307020E-1,-1.755103320E0,1.842383838E0
2.476177767E1,-1.781710929E-1,2.409960629E-1,-1.759537848E0,1.784880243E0
2.477182967E1,-2.760435426E-1,-3.022908166E-2,-1.662937753E0,1.685964354E0
2.478188167E1,-3.353442496E-1,-9.828248575E-2,-1.543757464E0,1.582814683E0
2.479193467E1,-2.079480386E-1,-5.724555686E-2,-1.424602319E0,1.440836982E0
2.480198667E1,4.281799078E-2,3.996469572E-2,-1.288475338E0,1.289805898E0
2.481203967E1,2.508975917E-1,1.530890228E-1,-1.069065587E0,1.108732195E0
2.482209167E1,2.998580825E-1,3.474474013E-1,-7.492926192E-1,8.786774127E-1
2.483214467E1,2.742285669E-1,5.290166035E-1,-3.609889680E-1,6.966870953E-1
2.484219667E1,2.923794937E-1,6.612288737E-1,4.935400844E-2,7.246690348E-1
2.485224867E1,2.426366454E-1,7.333498934E-1,3.522665302E-1,8.489795735E-1
2.486230167E1,6.668574035E-2,8.288074431E-1,5.666852438E-1,1.006231053E0
2.487235367E1,-1.286410832E-1,8.706217593E-1,7.262961048E-1,1.141068275E0
2.488240667E1,-3.481192464E-1,8.317205259E-1,7.340534596E-1,1.162660967E0
2.489245867E1,-5.826276773E-1,7.045392001E-1,5.552324487E-1,1.069632445E0
2.490251167E1,-8.603353375E-1,5.646490972E-1,2.826472418E-1,1.067190217E0
2.491256367E1,-1.069479716E0,4.646824671E-1,2.430965289E-2,1.166322262E0
2.492261567E1,-1.205702884E0,3.402488941E-1,-1.569386834E-1,1.262584059E0
2.493266867E1,-1.350253072E0,1.346621074E-1,-2.902119309E-1,1.387638356E0
2.494272067E1,-1.482490777E0,-1.238544063E-1,-3.302140488E-1,1.523863556E0
2.495277367E1,-1.587216164E0,-3.535735291E-1,-3.103509110E-1,1.655471860E0
2.496282567E1,-1.689863450E0,-5.432870257E-1,-2.806647433E-1,1.797100990E0
2.497287867E1,-1.743219877E0,-6.963807262E-1,-2.222422881E-1,1.890278628E0
2.498293067E1,-1.760293162E0,-8.033472043E-1,-1.333533543E-1,1.939531352E0
2.499298267E1,-1.804090562E0,-8.437238364E-1,-4.867807031E-5,1.991635677E0
2.500303567E1,-1.807515861E0,-8.972875477E-1,1.247632098E-1,2.021831939E0
2.501308767E1,-1.754353561E0,-9.646479106E-1,2.373215264E-1,2.016091147E0
2.502314067E1,-1.709860927E0,-9.583342333E-1,3.698738122E-1,1.994701865E0
2.503319267E1,-1.688499295E0,-9.427410248E-1,4.413408208E-1,1.983575617E0
2.504324467E1,-1.612833985E0,-1.045262596E0,5.392822677E-1,1.996154483E0
2.505329767E1,-1.486406658E0,-1.215481037E0,5.213663989E-1,1.989628565E0
2.506334967E1,-1.162478512E0,-1.402507153E0,3.981035846E-1,1.864636444E0
2.507340267E1,-5.072243232E-1,-1.614649692E0,2.609079518E-1,1.712437765E0
2.508345467E1,1.907899690E-1,-1.797499142E0,1.262905025E-1,1.812002557E0
2.509350767E1,8.393350625E-1,-1.980903639E0,-1.021115349E-1,2.153808102E0
2.510355967E1,1.394345171E0,-2.108868345E0,-3.026764405E-1,2.546200538E0
2.511361167E1,1.814444227E0,-2.067253127E0,-3.608305085E-1,2.774156088E0
2.512366467E1,2.108457432E0,-1.901312217E0,-2.517384213E-1,2.850254922E0
