"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.849120904E1,2.866006203E1,-2.610694548E1,4.597523463E1,6.013895541E1
4.850125704E1,2.991704967E1,-2.691049325E1,3.952737428E1,5.640583148E1
4.851130604E1,3.487310055E1,-2.488113753E1,3.169220587E1,5.328789787E1
4.852135404E1,3.826075276E1,-2.256963963E1,2.395088061E1,5.046700424E1
4.853140304E1,3.889787240E1,-2.130327071E1,1.650275812E1,4.732034283E1
4.854145104E1,3.773198203E1,-2.039463211E1,9.625054323E0,4.395776562E1
4.855149904E1,3.395977949E1,-2.004716015E1,3.555120565E0,3.959538023E1
4.856154804E1,2.870137144E1,-2.031850604E1,-1.939482256E0,3.521891540E1
4.857159604E1,2.319141851E1,-2.066514068E1,-5.970056298E0,3.163117930E1
4.858164404E1,1.851257712E1,-2.157696251E1,-8.524583194E0,2.968079078E1
4.859169304E1,1.549351466E1,-2.278128077E1,-9.423787313E0,2.911775262E1
4.860174104E1,1.381256997E1,-2.407463809E1,-8.522583447E0,2.903462962E1
4.861179004E1,1.304201571E1,-2.551052247E1,-7.157147495E0,2.953143564E1
4.862183804E1,1.236823520E1,-2.672836885E1,-6.484005504E0,3.015661239E1
4.863188604E1,1.115987768E1,-2.730108491E1,-6.801489433E0,3.026800895E1
4.864193504E1,9.459737164E0,-2.718620818E1,-7.751062052E0,2.981032548E1
4.865198304E1,7.755312978E0,-2.715134942E1,-8.671151841E0,2.953861081E1
4.866203204E1,6.077798848E0,-2.681610281E1,-9.030333434E0,2.894114599E1
4.867208004E1,5.374501011E0,-2.687865633E1,-8.565266951E0,2.871778587E1
4.868212804E1,5.465212376E0,-2.791068989E1,-7.673288237E0,2.945767317E1
4.869217704E1,4.365228320E0,-2.857057390E1,-6.620512261E0,2.965070141E1
4.870222504E1,2.789679691E0,-2.867894620E1,-5.741710832E0,2.938080174E1
4.871227404E1,1.209779563E0,-2.842081969E1,-5.004392141E0,2.888339487E1
4.872232204E1,-8.839729992E-1,-2.775345826E1,-4.418646144E0,2.811690395E1
4.873237004E1,-2.771882520E0,-2.700495852E1,-4.431250694E0,2.750612841E1
4.874241904E1,-3.979417922E0,-2.635803194E1,-4.399295368E0,2.701731694E1
4.875246704E1,-4.747818072E0,-2.557110898E1,-4.277852207E0,2.635760631E1
4.876251604E1,-5.436228313E0,-2.510635825E1,-4.474434428E0,2.607493751E1
4.877256404E1,-6.150190886E0,-2.484862701E1,-5.378460746E0,2.615734987E1
4.878261204E1,-6.964029749E0,-2.459938828E1,-6.851888924E0,2.646839617E1
4.879266104E1,-7.108251908E0,-2.435268489E1,-7.747073082E0,2.652541513E1
4.880270904E1,-6.134449596E0,-2.413415339E1,-6.974376397E0,2.585982904E1
4.881275804E1,-4.472078000E0,-2.367679354E1,-5.082929603E0,2.462572247E1
4.882280604E1,-2.443526570E0,-2.307328370E1,-3.262346385E0,2.343053877E1
4.883285404E1,-5.870817938E-1,-2.245200535E1,-2.067097152E0,2.255460263E1
4.884290304E1,9.177310216E-1,-2.181453956E1,-1.447171256E0,2.188174287E1
4.885295104E1,1.956894679E0,-2.131644800E1,-1.486546991E0,2.145763766E1
4.886300004E1,2.649157065E0,-2.099836648E1,-2.242295521E0,2.128326379E1
4.887304804E1,2.964197443E0,-2.080283092E1,-2.927204449E0,2.121586120E1
4.888309604E1,3.107654494E0,-2.107187066E1,-3.593765983E0,2.160084266E1
4.889314504E1,3.196224900E0,-2.168092132E1,-3.774984645E0,2.223800153E1
4.890319304E1,3.317047964E0,-2.225984245E1,-3.376414452E0,2.275749476E1
4.891324204E1,3.632376317E0,-2.262034902E1,-2.944820648E0,2.309862152E1
4.892329004E1,4.016790985E0,-2.256378540E1,-2.540211451E0,2.305887455E1
4.893333804E1,4.234626666E0,-2.212663820E1,-2.061895762E0,2.262236935E1
4.894338704E1,4.235570991E0,-2.151195316E1,-2.129598625E0,2.202814974E1
4.895343504E1,4.379137969E0,-2.076826452E1,-3.012690741E0,2.143767632E1
4.896348404E1,4.334069093E0,-1.998251801E1,-4.593507712E0,2.095675295E1
4.897353204E1,3.607186220E0,-1.896707417E1,-6.681118067E0,2.043034590E1
4.898358004E1,2.324469658E0,-1.821238106E1,-9.053558575E0,2.047097717E1
4.899362904E1,1.019231669E0,-1.810407192E1,-1.118522536E1,2.130505855E1
4.900367704E1,-9.480441570E-2,-1.907872325E1,-1.253979602E1,2.283096916E1
4.901372604E1,-7.940802446E-1,-2.141283584E1,-1.265623747E1,2.488614974E1
4.902377404E1,1.418682452E0,-2.604900659E1,-1.271740636E1,2.902233328E1
4.903382204E1,9.585949899E0,-3.183343484E1,-1.500582180E1,3.647509695E1
4.904387104E1,2.057432641E1,-3.400214608E1,-1.704220820E1,4.324217508E1
4.905391904E1,3.455287193E1,-3.485709321E1,-1.688529700E1,5.190405726E1
4.906396704E1,4.825508273E1,-3.930330897E1,-1.106422191E1,6.321170866E1
4.907401604E1,5.599919595E1,-4.727584718E1,6.889866589E0,7.360968642E1
4.908406404E1,5.728721126E1,-5.233600890E1,2.838945523E1,8.262471524E1
4.909411304E1,5.643552454E1,-4.911658341E1,3.627602300E1,8.314659969E1
4.910416104E1,5.818787893E1,-4.435177158E1,3.027421632E1,7.917977690E1
4.911420904E1,6.360884660E1,-4.217564841E1,2.750272264E1,8.112502966E1
4.912425804E1,7.091022736E1,-3.406370790E1,3.235096722E1,8.505987080E1
4.913430604E1,6.825157325E1,-2.209310091E1,3.802858322E1,8.119455339E1
4.914435504E1,5.725637538E1,-1.804184819E1,3.622226136E1,7.011314446E1
4.915440304E1,4.726766108E1,-1.877978084E1,3.017926923E1,5.914135815E1
4.916445104E1,3.977343447E1,-1.671442966E1,2.529316041E1,5.001042104E1
4.917450004E1,3.473626868E1,-1.409219435E1,2.291633742E1,4.393582620E1
4.918454804E1,2.920761636E1,-1.244291233E1,2.114857678E1,3.814673276E1
4.919459604E1,2.290738416E1,-1.090148571E1,2.038696758E1,3.254564621E1
4.920464504E1,1.667822371E1,-8.444479848E0,2.076223019E1,2.793819229E1
4.921469304E1,1.058456195E1,-5.473949870E0,2.115274935E1,2.427830068E1
4.922474204E1,5.526442664E0,-2.338035491E0,2.081151754E1,2.165934534E1
4.923479004E1,2.436986752E0,6.201013130E-1,1.964803623E1,1.980830022E1
4.924483804E1,2.336844998E0,2.995568340E0,1.840803124E1,1.879600724E1
4.925488704E1,3.114443988E0,5.299655482E0,1.702276036E1,1.809863199E1
4.926493504E1,2.905036485E0,7.337332368E0,1.515741203E1,1.708867528E1
4.927498404E1,2.439336748E0,8.680537207E0,1.333169028E1,1.609459710E1
4.928503204E1,1.329865000E0,9.521291973E0,1.190796811E1,1.530435384E1
4.929508004E1,-5.416913205E-1,9.925697687E0,1.124309175E1,1.500733208E1
4.930512904E1,-2.436115517E0,9.849835911E0,1.171714774E1,1.549985411E1
4.931517704E1,-3.830230892E0,9.533652987E0,1.318999470E1,1.671936507E1
4.932522604E1,-4.862304216E0,9.209233675E0,1.522574610E1,1.844655338E1
4.933527404E1,-5.485870004E0,9.133322198E0,1.710928629E1,2.015539683E1
4.934532204E1,-5.576639256E0,9.448150907E0,1.873038239E1,2.170699623E1
4.935537104E1,-4.626335151E0,9.851571364E0,1.989489398E1,2.267737290E1
4.936541904E1,-3.049163334E0,1.055255312E1,2.027580500E1,2.305996623E1
4.937546804E1,-1.874903852E0,1.150180297E1,1.968816918E1,2.287860882E1
4.938551604E1,-1.892030346E0,1.196345936E1,1.810697916E1,2.178455491E1
4.939556404E1,-2.600763170E0,1.186361698E1,1.617831249E1,2.022985843E1
4.940561304E1,-3.553694429E0,1.148771469E1,1.490786105E1,1.915308471E1
4.941566104E1,-4.534511061E0,1.111412322E1,1.493874955E1,1.916381391E1
4.942570904E1,-5.381400141E0,1.069126545E1,1.575889639E1,1.978902322E1
4.943575804E1,-6.221543874E0,1.006890769E1,1.699318281E1,2.070890563E1
4.944580604E1,-7.251902209E0,9.642327583E0,1.832146555E1,2.193719824E1
4.945585504E1,-8.458567545E0,9.374485345E0,1.901566687E1,2.282594855E1
4.946590304E1,-9.364356798E0,9.554943869E0,1.853008368E1,2.285502421E1
4.947595104E1,-1.007812057E1,9.924128294E0,1.705614796E1,2.215782074E1
4.948600004E1,-1.056376457E1,9.942128363E0,1.521552751E1,2.102263817E1
4.949604804E1,-1.063629226E1,9.679553297E0,1.376324871E1,1.990606642E1
4.950609704E1,-9.714908486E0,8.910992348E0,1.327526231E1,1.870876321E1
4.951614504E1,-8.715423449E0,7.664013968E0,1.425635376E1,1.838312646E1
4.952619304E1,-8.291631877E0,5.366744095E0,1.630889135E1,1.906654238E1
4.953624204E1,-7.681375521E0,2.512608792E0,1.768948211E1,1.944825211E1
4.954629004E1,-5.851034469E0,3.514732093E-1,1.748315258E1,1.843959766E1
4.955633904E1,-1.340049680E0,-8.024999428E-1,1.714259788E1,1.721361093E1
4.956638704E1,5.872676768E0,-1.316574279E0,1.918419649E1,2.010609597E1
4.957643504E1,1.362734889E1,-2.473566349E0,2.368569067E1,2.743784085E1
4.958648404E1,1.950832286E1,-5.197012873E0,3.133635836E1,3.727668117E1
4.959653204E1,2.540309509E1,-9.252000795E0,4.062593512E1,4.879941970E1
4.960658004E1,3.367469966E1,-1.417602003E1,4.932294335E1,6.138157445E1
4.961662904E1,4.336998665E1,-1.899743526E1,5.564505115E1,7.306319186E1
4.962667704E1,5.253961830E1,-2.343309563E1,5.769745658E1,8.147710082E1
4.963672604E1,5.879572741E1,-2.946151415E1,5.298531647E1,8.445331337E1
4.964677404E1,6.115746926E1,-3.737023117E1,4.495030661E1,8.460082912E1
4.965682204E1,6.348656027E1,-4.415693768E1,4.154562262E1,8.778620187E1
4.966687104E1,6.709430168E1,-4.920876828E1,4.214490609E1,9.327025948E1
4.967691904E1,6.914849871E1,-5.255824051E1,4.034711649E1,9.576937573E1
4.968696704E1,6.942950654E1,-5.438750217E1,3.418687833E1,9.458963696E1
4.969701604E1,6.910207649E1,-5.383630152E1,2.558580420E1,9.125830216E1
4.970706404E1,6.703161953E1,-5.077175709E1,1.720250611E1,8.583085431E1
4.971711304E1,6.120634731E1,-4.646452496E1,9.228027796E0,7.739719328E1
4.972716104E1,5.398870803E1,-4.254234368E1,3.327101374E0,6.881643121E1
4.973720904E1,4.727099633E1,-3.955502459E1,3.722571373E-2,6.163723266E1
4.974725804E1,4.083616825E1,-3.732421359E1,-2.106281683E0,5.536357990E1
4.975730604E1,3.432398852E1,-3.642259866E1,-3.893158627E0,5.019859127E1
4.976735504E1,2.977653874E1,-3.615942952E1,-5.182691873E0,4.712755985E1
4.977740304E1,2.690314914E1,-3.682444739E1,-5.811215515E0,4.597379237E1
4.978745104E1,2.403003553E1,-3.761340284E1,-7.361635151E0,4.523720099E1
4.979750004E1,2.160502680E1,-3.782771031E1,-1.108854633E1,4.495184879E1
4.980754804E1,1.869308417E1,-3.763140291E1,-1.557249184E1,4.481134212E1
4.981759604E1,1.518447178E1,-3.771432110E1,-1.936788326E1,4.503391057E1
4.982764504E1,1.187592771E1,-3.728662301E1,-2.245311398E1,4.511620819E1
4.983769304E1,8.268782712E0,-3.522668168E1,-2.409375147E1,4.347183835E1
4.984774204E1,5.946135339E0,-3.314358069E1,-2.396386844E1,4.132941395E1
4.985779004E1,4.816253884E0,-3.072481679E1,-2.189125970E1,3.803206436E1
4.986783804E1,4.288919232E0,-2.800585449E1,-1.827246471E1,3.371358303E1
4.987788704E1,3.950072501E0,-2.565898561E1,-1.434024376E1,2.965854357E1
4.988793504E1,4.118531368E0,-2.411625156E1,-1.090870819E1,2.678723211E1
4.989798404E1,3.723148786E0,-2.349710860E1,-8.000430597E0,2.509945895E1
4.990803204E1,2.591547958E0,-2.373949440E1,-5.700298512E0,2.455143822E1
4.991808004E1,1.439697053E0,-2.482472360E1,-3.812905008E0,2.515706409E1
4.992812904E1,3.969803345E-1,-2.626416074E1,-2.550081843E0,2.639065460E1
4.993817704E1,-4.439296755E-1,-2.761018043E1,-2.373328700E0,2.771555206E1
4.994822604E1,-2.185198629E0,-2.879732191E1,-4.399641523E0,2.921331354E1
4.995827404E1,-4.510995898E0,-2.903572693E1,-7.476535277E0,3.032030841E1
4.996832204E1,-5.838782798E0,-2.840495503E1,-9.754149150E0,3.059536371E1
4.997837104E1,-5.548421763E0,-2.749819455E1,-1.055616319E1,2.997279215E1
4.998841904E1,-4.468984823E0,-2.622588954E1,-9.791569576E0,2.834861447E1
4.999846704E1,-3.314580439E0,-2.524244401E1,-8.424878227E0,2.681689758E1
5.000851604E1,-2.275317087E0,-2.453849537E1,-7.156693751E0,2.566189955E1
5.001856404E1,-1.725187649E0,-2.405644858E1,-5.729870220E0,2.478952205E1
5.002861304E1,-1.589248656E0,-2.360181119E1,-4.907501439E0,2.415894809E1
5.003866104E1,-1.132413298E0,-2.317892886E1,-5.120315530E0,2.376473720E1
5.004870904E1,-6.077245116E-1,-2.259473120E1,-6.128832761E0,2.341909046E1
5.005875804E1,-6.955321491E-2,-2.207426352E1,-7.133633502E0,2.319841966E1
5.006880604E1,6.924753709E-1,-2.177031590E1,-7.676303061E0,2.309441069E1
5.007885504E1,1.671507871E0,-2.176294840E1,-7.626567230E0,2.312108106E1
5.008890304E1,2.952688661E0,-2.161538573E1,-7.140354291E0,2.295491080E1
5.009895104E1,4.392233978E0,-2.136388763E1,-6.400395582E0,2.273043065E1
5.010900004E1,5.635506100E0,-2.123941912E1,-5.545564814E0,2.266329946E1
5.011904804E1,6.407539126E0,-2.123192299E1,-4.415111209E0,2.261292370E1
5.012909604E1,6.581443505E0,-2.137902490E1,-3.477145606E0,2.263777034E1
5.013914504E1,6.030014817E0,-2.119330798E1,-2.928832606E0,2.222825774E1
5.014919304E1,5.466413394E0,-2.060441852E1,-2.782895751E0,2.149809867E1
5.015924204E1,5.823446721E0,-1.942586776E1,-3.218598686E0,2.053378308E1
5.016929004E1,6.291843778E0,-1.743359041E1,-3.705305130E0,1.890096979E1
5.017933804E1,6.113814188E0,-1.551989496E1,-4.239378113E0,1.721099039E1
5.018938704E1,4.947109893E0,-1.425684726E1,-5.186885496E0,1.595729837E1
5.019943504E1,3.988137290E0,-1.397414959E1,-6.273443175E0,1.582839806E1
5.020948404E1,2.851972125E0,-1.396457770E1,-7.242215127E0,1.598727166E1
5.021953204E1,2.862185749E0,-1.452645185E1,-8.440195009E0,1.704249989E1
5.022958004E1,8.791687514E0,-1.622669703E1,-1.007427076E1,2.102594581E1
5.023962904E1,1.757315994E1,-1.712072227E1,-1.184096955E1,2.724231344E1
5.024967704E1,2.261641268E1,-1.777970114E1,-1.362700040E1,3.183260961E1
5.025972504E1,2.589299352E1,-2.108515086E1,-1.228206478E1,3.557920482E1
5.026977404E1,3.077615534E1,-2.641439910E1,-4.088266180E0,4.076280336E1
5.027982204E1,3.902585625E1,-3.298711388E1,1.074220990E1,5.221649368E1
5.028987104E1,4.782681394E1,-4.037063633E1,2.885184603E1,6.891749726E1
5.029991904E1,5.592907146E1,-3.949167352E1,4.244441451E1,8.055545689E1
5.030996704E1,6.054459686E1,-3.036013297E1,4.462983241E1,8.111231611E1
5.032001604E1,5.516081749E1,-2.098597507E1,3.972212866E1,7.114052601E1
5.033006404E1,4.896592172E1,-1.759713119E1,3.682953914E1,6.374743500E1
5.034011204E1,4.557412032E1,-1.751744065E1,3.633151307E1,6.085918182E1
5.035016104E1,4.062208064E1,-1.775714258E1,3.403446481E1,5.589109359E1
5.036020904E1,3.286774648E1,-1.682169216E1,3.225042552E1,4.902395366E1
5.037025804E1,2.623107953E1,-1.542015784E1,2.981876967E1,4.260293213E1
5.038030604E1,2.141257856E1,-1.383479407E1,2.709061088E1,3.719947910E1
5.039035404E1,1.812856941E1,-1.206289945E1,2.447128514E1,3.275671486E1
5.040040304E1,1.460135469E1,-1.042966102E1,2.199221305E1,2.838370699E1
5.041045104E1,1.153828258E1,-8.677708908E0,1.993045675E1,2.461011383E1
5.042050004E1,9.616572937E0,-6.376873988E0,1.830784388E1,2.164070573E1
5.043054804E1,7.797269089E0,-3.959454358E0,1.674847917E1,1.889407946E1
5.044059604E1,6.355179648E0,-1.916443641E0,1.501887395E1,1.642034224E1
5.045064504E1,5.187781289E0,1.748568910E-1,1.338209679E1,1.435354186E1
5.046069304E1,4.181931558E0,2.384802691E0,1.223308617E1,1.314626307E1
5.047074104E1,3.358137226E0,4.362324593E0,1.160781299E1,1.284711189E1
5.048079004E1,2.765348257E0,6.195138432E0,1.125307528E1,1.313996174E1
5.049083804E1,2.085034656E0,7.966225555E0,1.060976462E1,1.343038437E1
5.050088704E1,7.305973166E-1,9.582902330E0,9.504956607E0,1.351702592E1
5.051093504E1,-1.011595205E0,1.080900615E1,8.140133443E0,1.356907186E1
5.052098304E1,-2.784593782E0,1.153864160E1,6.786437531E0,1.367296408E1
5.053103204E1,-4.058138402E0,1.175456524E1,5.994656703E0,1.380486147E1
5.054108004E1,-4.587755222E0,1.169435529E1,6.148765919E0,1.398616338E1
5.055112904E1,-4.969488357E0,1.148960334E1,6.912330422E0,1.429989900E1
5.056117704E1,-5.307364451E0,1.120631159E1,7.768574463E0,1.463216614E1
5.057122504E1,-5.826727594E0,1.096028180E1,8.517330308E0,1.505401765E1
5.058127404E1,-6.822151154E0,1.072888058E1,8.547824707E0,1.532044164E1
5.059132204E1,-7.555507187E0,1.050800552E1,7.926879641E0,1.517693282E1
5.060137004E1,-7.978549147E0,1.039075481E1,7.105335317E0,1.490338291E1
5.061141904E1,-8.104834387E0,1.026602786E1,6.363121337E0,1.454541101E1
5.062146704E1,-8.067232697E0,1.019722367E1,6.141233536E0,1.437979010E1
5.063151604E1,-7.553217418E0,9.997086343E0,6.759368430E0,1.423663901E1
5.064156404E1,-7.211640036E0,1.001308316E1,7.920968106E0,1.466326437E1
5.065161204E1,-7.296028807E0,9.933220714E0,8.616538846E0,1.503813990E1
5.066166104E1,-7.719294130E0,9.733544147E0,8.962037956E0,1.531820838E1
5.067170904E1,-8.141068413E0,9.357519649E0,9.368222977E0,1.554360867E1
5.068175804E1,-8.487009571E0,9.074785137E0,9.839377581E0,1.584911379E1
5.069180604E1,-8.875481037E0,8.783210220E0,1.011498726E1,1.606959591E1
5.070185404E1,-9.080094409E0,8.560516673E0,1.036140530E1,1.622002713E1
5.071190304E1,-9.110589978E0,8.439652972E0,1.034008752E1,1.616007432E1
5.072195104E1,-8.939098159E0,8.379406185E0,1.061664211E1,1.621218719E1
5.073199904E1,-8.496913585E0,8.301517764E0,1.122183829E1,1.634143177E1
5.074204804E1,-8.309065935E0,8.400287762E0,1.172901291E1,1.664857817E1
5.075209604E1,-8.663607178E0,8.569497412E0,1.160946775E1,1.683074914E1
5.076214504E1,-9.421137355E0,8.802688465E0,1.063008486E1,1.671059117E1
5.077219304E1,-9.851725731E0,9.035557337E0,9.461676686E0,1.637745774E1
5.078224104E1,-1.005377978E1,8.962474158E0,9.110734988E0,1.626068642E1
5.079229004E1,-1.019906788E1,8.839715958E0,9.626828953E0,1.657822064E1
5.080233804E1,-9.936070647E0,8.746328323E0,1.011090006E1,1.665695227E1
5.081238704E1,-9.979349399E0,8.624124439E0,1.035083003E1,1.676611520E1
5.082243504E1,-1.025557420E1,8.385600725E0,1.047799761E1,1.689033853E1
5.083248304E1,-9.415646819E0,7.885524623E0,1.086818231E1,1.639979544E1
5.084253204E1,-7.371368426E0,7.121101749E0,1.152294299E1,1.542158805E1
5.085258004E1,-4.303999786E0,5.785369068E0,1.328771805E1,1.511814672E1
5.086262904E1,-6.768093646E-2,2.422788543E0,1.547140283E1,1.566010187E1
5.087267704E1,6.194004073E0,-3.956366444E0,1.717512009E1,1.868162927E1
5.088272504E1,1.232395190E1,-8.273166955E0,2.393143744E1,2.816094423E1
5.089277404E1,1.909106555E1,-7.958596108E0,3.795938961E1,4.322873229E1
5.090282204E1,2.850773037E1,-8.872032934E0,4.977278134E1,5.804079102E1
5.091287004E1,3.480081259E1,-1.380283670E1,5.458423993E1,6.618953169E1
5.092291904E1,3.778298846E1,-2.098071023E1,5.212072377E1,6.770756432E1
5.093296704E1,4.194921616E1,-2.662590692E1,4.915707889E1,6.989344791E1
5.094301604E1,4.840849028E1,-2.982392926E1,5.112324492E1,7.646198309E1
5.095306404E1,5.549968936E1,-3.402071216E1,5.507102765E1,8.526688960E1
5.096311204E1,6.124761930E1,-3.927764671E1,5.882982369E1,9.356790345E1
5.097316104E1,6.758330667E1,-4.334794498E1,5.691846713E1,9.841879685E1
5.098320904E1,7.192360597E1,-4.447630324E1,4.882348354E1,9.764670599E1
5.099325704E1,7.347322103E1,-4.296390922E1,3.826551473E1,9.331913695E1
5.100330604E1,7.318492055E1,-3.938363101E1,2.811691183E1,8.773633066E1
5.101335404E1,6.836313812E1,-3.559892244E1,1.870972184E1,7.931491426E1
5.102340204E1,6.007625360E1,-3.311262320E1,1.254236879E1,6.973459024E1
5.103345104E1,5.219385139E1,-3.115677166E1,7.732890660E0,6.127593444E1
5.104349904E1,4.270199605E1,-2.978159308E1,2.889445469E0,5.214165943E1
5.105354804E1,3.349243026E1,-2.875828590E1,-1.439756402E0,4.416848187E1
5.106359604E1,2.683346671E1,-2.778988408E1,-4.406693850E0,3.888099205E1
5.107364404E1,2.268159978E1,-2.706945565E1,-6.418377525E0,3.589437237E1
5.108369304E1,2.065965833E1,-2.659968801E1,-8.308212242E0,3.468993046E1
5.109374104E1,2.024927735E1,-2.618163314E1,-8.947081363E0,3.428646106E1
5.110379004E1,1.992691567E1,-2.608120604E1,-8.775314725E0,3.397524724E1
5.111383804E1,1.807874646E1,-2.629906394E1,-1.018690918E1,3.350007398E1
5.112388604E1,1.465945964E1,-2.706335116E1,-1.245768474E1,3.320419615E1
5.113393504E1,9.854922988E0,-2.834339554E1,-1.465982801E1,3.339727736E1
5.114398304E1,5.674018201E0,-2.873746046E1,-1.537386660E1,3.308159443E1
5.115403104E1,4.294976071E0,-2.870580129E1,-1.381036557E1,3.214336704E1
5.116408004E1,5.027599740E0,-2.950686282E1,-1.068852427E1,3.178327019E1
5.117412829E1,5.544166744E0,-3.128053383E1,-7.050469138E0,3.254103097E1
5.118417729E1,4.844789174E0,-3.339047119E1,-4.296909453E0,3.401262970E1
5.119422529E1,2.560471176E0,-3.475998733E1,-3.704212285E0,3.505044822E1
5.120427329E1,-2.129099858E-1,-3.467892855E1,-6.074731983E0,3.520760975E1
5.121432229E1,-2.762272329E0,-3.315703163E1,-9.350776055E0,3.456090143E1
5.122437029E1,-3.950948706E0,-3.081489198E1,-1.218742994E1,3.337215923E1
5.123441929E1,-2.819669183E0,-2.888374610E1,-1.302216207E1,3.180877281E1
5.124446729E1,-1.204210967E0,-2.708798899E1,-1.170443589E1,2.953308468E1
5.125451529E1,-5.767468402E-1,-2.577241224E1,-9.155541033E0,2.735642157E1
5.126456429E1,-7.409115127E-1,-2.524968754E1,-6.486220429E0,2.608000625E1
5.127461229E1,-1.278461250E0,-2.501405410E1,-4.255697107E0,2.540567503E1
5.128466029E1,-1.889176028E0,-2.439694598E1,-2.257040591E0,2.457385178E1
5.129470929E1,-2.263562721E0,-2.312989645E1,-6.392690706E-1,2.324918258E1
5.130475729E1,-2.271782591E0,-2.142456536E1,-4.185893047E-1,2.154874042E1
5.131480629E1,-2.023108549E0,-1.966844067E1,-1.227991301E0,1.981031270E1
5.132485429E1,-1.314822453E0,-1.831716434E1,-2.103313637E0,1.848435002E1
5.133490229E1,-1.121158285E-1,-1.732295174E1,-2.632925195E0,1.752225790E1
5.134495129E1,1.121995607E0,-1.655359030E1,-2.290238596E0,1.674889307E1
5.135499929E1,2.410961672E0,-1.579673373E1,-1.320683702E0,1.603414288E1
5.136504829E1,4.377347260E0,-1.529141267E1,2.791384739E-1,1.590806050E1
5.137509629E1,5.825105576E0,-1.492961737E1,2.627556866E0,1.623974707E1
5.138514429E1,5.976958351E0,-1.494139016E1,4.828136596E0,1.680119263E1
5.139519329E1,5.140480823E0,-1.530371171E1,5.909913592E0,1.719171934E1
5.140524129E1,3.705356001E0,-1.545585392E1,5.155861339E0,1.670915885E1
5.141528929E1,2.254019773E0,-1.548755518E1,3.321419635E0,1.599927495E1
5.142533829E1,1.085642590E0,-1.536407719E1,1.080918040E0,1.544026786E1
5.143538629E1,8.866638878E-1,-1.517678736E1,-5.297524756E-1,1.521189289E1
5.144543529E1,1.737985158E0,-1.491740020E1,-1.289736729E0,1.507358093E1
5.145548329E1,2.627333502E0,-1.456823723E1,-1.083558642E0,1.484286079E1
5.146553129E1,3.002442911E0,-1.451285006E1,-2.612448245E-1,1.482247379E1
5.147558029E1,2.433126128E0,-1.462342793E1,6.571633047E-1,1.483902324E1
5.148562829E1,1.498146697E0,-1.493222055E1,7.447943562E-1,1.502565715E1
5.149567729E1,6.857599899E-1,-1.512115228E1,4.589157969E-1,1.514364938E1
5.150572529E1,3.243336502E-1,-1.457465981E1,2.594272175E-1,1.458057623E1
5.151577329E1,4.974840313E-1,-1.360960727E1,2.774638313E-1,1.362152292E1
5.152582229E1,1.073195037E0,-1.207220821E1,3.632117870E-1,1.212525800E1
5.153587029E1,1.142380462E0,-1.034643175E1,-1.519866765E-1,1.041041704E1
5.154591829E1,3.369063333E-1,-9.290995291E0,-1.558848982E0,9.426882281E0
5.155596729E1,-9.848044324E-1,-8.720018191E0,-2.908519963E0,9.244892936E0
5.156601529E1,-1.878707466E0,-8.190732908E0,-4.088757346E0,9.345350927E0
5.157606429E1,-2.720172084E0,-8.125232399E0,-5.707038013E0,1.029509692E1
5.158611229E1,-3.059666103E0,-8.045536019E0,-7.248449428E0,1.125309849E1
5.159616029E1,-2.465928131E0,-7.936290150E0,-8.164542060E0,1.165011802E1
5.160620929E1,2.816124308E-1,-7.633017293E0,-7.954725251E0,1.102814184E1
5.161625729E1,4.391031498E0,-8.870454771E0,-7.127733661E0,1.219716002E1
5.162630629E1,5.620695688E0,-1.044939303E1,-7.428980457E0,1.399899230E1
5.163635429E1,8.969255759E0,-1.243640555E1,-9.054950797E0,1.780741042E1
5.164640229E1,2.185823931E1,-1.155944482E1,-6.730145801E0,2.562612442E1
5.165645129E1,4.105382501E1,-8.029580137E0,4.708147638E0,4.209581166E1
5.166649929E1,6.041999036E1,-1.753582079E1,3.101419783E1,7.014243161E1
5.167654729E1,6.605939129E1,-2.890702971E1,7.035177617E1,1.007414113E2
5.168659629E1,5.550812339E1,-2.375941704E1,9.051740559E1,1.088074555E2
5.169664429E1,4.641611469E1,-9.474970915E0,7.689100277E1,9.031310583E1
5.170669329E1,4.110923790E1,5.103126032E-1,5.391914020E1,6.780489318E1
5.171674129E1,3.191211966E1,1.394947580E0,4.036031249E1,5.147119664E1
5.172678929E1,1.821267109E1,1.070971195E0,3.145910779E1,3.636652074E1
5.173683829E1,9.429221131E0,1.906101232E0,2.440200733E1,2.622978068E1
5.174688629E1,6.790093210E0,4.232771344E0,2.021505009E1,2.174097443E1
5.175693429E1,7.172939655E0,6.594934786E0,1.788192918E1,2.036437132E1
5.176698329E1,6.401895978E0,7.523644540E0,1.595725734E1,1.876762001E1
5.177703129E1,4.248761140E0,7.739122038E0,1.389671374E1,1.646404064E1
5.178708029E1,2.863697255E0,7.995735868E0,1.295306085E1,1.548916845E1
5.179712829E1,1.644280311E0,8.395945619E0,1.261553968E1,1.524294597E1
5.180717629E1,5.908921319E-1,8.893151908E0,1.154627455E1,1.458608105E1
5.181722529E1,-8.430965763E-1,9.130753516E0,9.515982701E0,1.321496872E1
5.182727329E1,-1.861528931E0,8.974918202E0,7.654155563E0,1.194154697E1
5.183732129E1,-1.075076087E0,8.959246495E0,6.578262035E0,1.116679980E1
